#HQF Ship Bonus Mapping Table,,,,,,,,,,,
#Ship ID,Affecting Type,Affecting ID,Affected Attribute,Affected Type,Affected ID,Stack Nerf,Per Level,Calc Type,Value,Status,Description
# Abaddon,,,,,,,,,,,
#33643,1,3334,51,2,511;510;771,0,1,0,-5,15,"Rapid Light, Heavy & HAM Launcher ROF"
#33643,1,3334,37,2,654;655;653;772;385;384;394;395,0,1,0,10,15,"Light, Heavy & HAM Velocity"
# Caracal Wiyrkomi Edition,,,,,,,,,,,
#33645,1,3334,51,2,511;510;771,0,1,0,-5,15,"Rapid Light, Heavy & HAM Launcher ROF"
#33645,1,3334,37,2,654;655;653;772;385;384;394;395,0,1,0,10,15,"Light, Heavy & HAM Velocity"
# Catalyst,,,,,,,,,,,
16240,1,33093,160,4,561;564,0,1,0,10,15,Small Hybrid Turret Tracking
16240,1,33093,158,4,561;564,0,1,0,10,15,Small Hybrid Turret Falloff
16240,0,0,54,4,561;564,0,0,0,50,15,Small Hybrid Turret Optimal Range
# Catalyst Aliastra Edition,,,,,,,,,,,
#32848,1,33093,160,4,561;564,0,1,0,10,15,Small Hybrid Turret Tracking
#32848,1,33093,158,4,561;564,0,1,0,10,15,Small Hybrid Turret Falloff
#32848,0,0,54,4,561;564,0,0,0,50,15,Small Hybrid Turret Optimal Range
# Catalyst InnerZone Shipping Edition,,,,,,,,,,,
#32844,1,33093,160,4,561;564,0,1,0,10,15,Small Hybrid Turret Tracking
#32844,1,33093,158,4,561;564,0,1,0,10,15,Small Hybrid Turret Falloff
#32844,0,0,54,4,561;564,0,0,0,50,15,Small Hybrid Turret Optimal Range
# Catalyst Intaki Syndicate Edition,,,,,,,,,,,
#32842,1,33093,160,4,561;564,0,1,0,10,15,Small Hybrid Turret Tracking
#32842,1,33093,158,4,561;564,0,1,0,10,15,Small Hybrid Turret Falloff
#32842,0,0,54,4,561;564,0,0,0,50,15,Small Hybrid Turret Optimal Range
# Catalyst Interbus Edition,,,,,,,,,,,
#32840,1,33093,160,4,561;564,0,1,0,10,15,Small Hybrid Turret Tracking
#32840,1,33093,158,4,561;564,0,1,0,10,15,Small Hybrid Turret Falloff
#32840,0,0,54,4,561;564,0,0,0,50,15,Small Hybrid Turret Optimal Range
# Catalyst Quafe Edition,,,,,,,,,,,
#32846,1,33093,160,4,561;564,0,1,0,10,15,Small Hybrid Turret Tracking
#32846,1,33093,158,4,561;564,0,1,0,10,15,Small Hybrid Turret Falloff
#32846,0,0,54,4,561;564,0,0,0,50,15,Small Hybrid Turret Optimal Range
# Catalyst Serpentis Edition,,,,,,,,,,,
#33877,1,33093,160,4,561;564,0,1,0,10,15,Small Hybrid Turret Tracking
#33877,1,33093,158,4,561;564,0,1,0,10,15,Small Hybrid Turret Falloff
#33877,0,0,54,4,561;564,0,0,0,50,15,Small Hybrid Turret Optimal Range
# Celestis,,,,,,,,,,,
633,1,3332,309,2,208,0,1,0,7.5,15,Remote Sensor Damp Effect Range
633,1,3332,566,2,208,0,1,0,7.5,15,Remote Sensor Damp Effect Scan Res
633,1,3332,54,2,208,0,1,0,7.5,15,Remote Sensor Damp Optimal Range
633,1,3332,158,2,208,0,1,0,7.5,15,Remote Sensor Damp Falloff
# Cerberus,,,,,,,,,,,
11993,1,3334,117,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,1,0,5,15,Kinetic Missile Damage
11993,1,3334,37,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,1,0,10,15,Missile Velocity
11993,1,16591,281,2,654;655;653;772;385;384;394;395,0,1,0,10,15,"Light, Heavy & HAM  Flight Time"
11993,1,16591,51,2,511;510;771,0,1,0,-5,15,"Rapid Light, Heavy & HAM Launcher ROF"
11993,0,0,554,2,46,0,0,0,-50,15,MWD Signature Radius Penalty
# Chameleon,,,,,,,,,,,
33675,0,0,263,3,18,0,0,0,600,15,Drone Shield HP
33675,0,0,265,3,18,0,0,0,600,15,Drone Armor HP
33675,0,0,9,3,18,0,0,0,600,15,Drone Hull HP
33675,0,0,64,3,18,0,0,0,600,15,Drone Damage
33675,0,0,714,2,658,0,0,0,-80,15,Cyno Field Fuel
33675,0,0,73,2,658,0,0,0,-50,15,Cyno Field Duration
33675,1,3332,117,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,1,0,5,15,Kinetic Missile Damage
33675,1,3332,118,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,1,0,5,15,Thermal Missile Damage
33675,1,3334,6,2,201,0,1,0,-10,15,ECM Cap Use
33675,1,22761,238,2,201,0,1,0,30,15,ECM Jam Strength Grav
33675,1,22761,239,2,201,0,1,0,30,15,ECM Jam Strength Ladar
33675,1,22761,240,2,201,0,1,0,30,15,ECM Jam Strength Mag
33675,1,22761,241,2,201,0,1,0,30,15,ECM Jam Strength Radar
33675,1,22761,50,2,330,0,1,0,-20,15,Cloaking Device CPU
# Charon,,,,,,,,,,,
20185,1,20526,10004,1,20185,0,1,0,5,15,Cargo Capacity
20185,1,20526,37,1,20185,0,1,0,5,15,Max Velocity
20185,0,0,50,2,78,0,0,0,-100,15,Bulkheads CPU Need
# Cheetah,,,,,,,,,,,
11182,1,3329,10016,4,574;577,0,1,0,5,15,Small Projectile Turret Damage
11182,1,3329,54,4,574;577,0,1,0,10,15,Small Projectile Turret Optimal Range
11182,1,12093,50,2,330,0,1,0,-20,15,Cloaking Device CPU
11182,1,12093,1371,2,479,0,1,0,10,15,Probe Scan Strength Bonus
11182,0,0,1910,4,1718,0,0,1,10,15,Data & Relic Analyzer Virus Strength
# Chimera,,,,,,,,,,,
23915,1,24312,271,1,23915,0,1,2,-4,15,Shield EM Resistance
23915,1,24312,272,1,23915,0,1,2,-4,15,Shield Explosive Resistance
23915,1,24312,273,1,23915,0,1,2,-4,15,Shield Kinetic Resistance
23915,1,24312,274,1,23915,0,1,2,-4,15,Shield Thermal Resistance
23915,1,24312,2221,1,40345;40569,0,1,0,5,15,Scarab optimal range
23915,1,24312,833,4,1636;1635,0,1,0,1,15,Siege & Information Warfare Link Bonus
23915,0,0,10063,1,23915,0,0,1,2,15,Warfare Link Use
# Chremoas,,,,,,,,,,,
33397,1,3328,160,4,574;577,0,1,0,15,15,Small Projectile Turret Tracking
33397,1,3329,54,4,574;577,0,1,0,10,15,Small Projectile Turret Optimal Range
33397,1,3329,158,4,574;577,0,1,0,10,15,Small Projectile Turret Falloff
33397,1,12093,1371,2,479,0,1,0,10,15,Probe Scan Strength Bonus
33397,1,12093,50,2,330,0,1,0,-20,15,Cloaking Device CPU
33397,0,0,10016,4,574;577,0,0,0,200,15,Small Projectile Turret Damage
33397,0,0,1910,4,1718,0,0,1,10,15,Data & Relic Analyzer Virus Strength
33397,0,0,560,2,330,0,0,0,-100,15,Sensor Recalibration Time Bonus
# Claw,,,,,,,,,,,
11196,1,3329,10016,4,574;577,0,1,0,5,15,Small Projectile Turret Damage
11196,1,3329,160,4,574;577,0,1,0,7.5,15,Small Projectile Turret Tracking
11196,1,12092,10016,4,574;577,0,1,0,5,15,Small Projectile Turret Damage
11196,1,12092,554,2,46,0,1,0,-15,15,MWD Signature Radius Penalty
11196,0,0,6,2,52;65,0,0,0,-80,15,Propulsion Jamming Cap Use
# Claymore,,,,,,,,,,,
22468,1,33098,51,2,510;771,0,1,0,-5,15,Heavy & HAM Launcher ROF
22468,1,33098,68,2,40;1156,0,1,0,7.5,15,Shield Booster Boost
22468,1,23950,51,2,510;771,0,1,0,-5,15,Heavy & HAM Launcher ROF
22468,1,23950,653,2,385;655;395;772;654,0,1,0,5,15,Heavy & HAM Explosion Velocity
22468,1,23950,833,4,1636;1637,0,1,0,3,15,Siege & Skirmish Warfare Link Bonus
22468,0,0,10063,1,22468,0,0,1,2,15,Warfare Link Use
# Coercer,,,,,,,,,,,
16236,1,33091,160,4,567;570,0,1,0,10,15,Small Energy Turret Tracking
16236,1,33091,6,4,567;570,0,1,0,-10,15,Small Energy Turret Cap Use
16236,0,0,54,4,567;570,0,0,0,50,15,Small Energy Turret Optimal Range
# Coercer Blood Raiders Edition,,,,,,,,,,,
#33879,1,33091,160,4,567;570,0,1,0,10,15,Small Energy Turret Tracking
#33879,1,33091,6,4,567;570,0,1,0,-10,15,Small Energy Turret Cap Use
#33879,0,0,54,4,567;570,0,0,0,50,15,Small Energy Turret Optimal Range
# Condor,,,,,,,,,,,
583,1,3330,117,2,387;648;384;653;394,0,1,0,10,15,Rocket & Light Missile Kinetic Damage
583,0,0,6,2,52;65,0,0,0,-80,15,Propulsion Jamming Cap Use
# Confessor,,,,,,,,,,,
34317,1,34390,10014,4,567;570,0,1,0,10,15,Small Energy Turret Damage
34317,1,34390,6,4,567;570,0,1,0,-10,15,Small Energy Turret Cap Use
34317,1,34390,1211,7,1211,0,1,0,-5,15,Heat Damage Reduction
34317,0,0,50,2,481,0,0,0,-95,15,Scan Probe Launcher CPU Need
34317,2,34390,10014,4,567;570,0,0,0,50,15,Small Energy Turret Damage
# Corax,,,,,,,,,,,
32876,0,0,37,2,387;648;384;653;394,0,0,0,50,15,Rocket & Light Missile Velocity
32876,1,33092,117,2,387;648;384;653;394,0,1,0,5,15,Rocket & Light Missile Kinetic Damage
32876,1,33092,653,2,387;648;384;653;394,0,1,0,10,15,Rocket & Light Missile Explosion Velocity
# Cormorant,,,,,,,,,,,
16238,1,33092,160,4,561;564,0,1,0,10,15,Small Hybrid Turret Tracking
16238,1,33092,54,4,561;564,0,1,0,10,15,Small Hybrid Turret Optimal Range
16238,0,0,54,4,561;564,0,0,0,50,15,Small Hybrid Turret Optimal Range
# Cormorant Guristas Edition,,,,,,,,,,,
#33881,1,33092,160,4,561;564,0,1,0,10,15,Small Hybrid Turret Tracking
#33881,1,33092,54,4,561;564,0,1,0,10,15,Small Hybrid Turret Optimal Range
#33881,0,0,54,4,561;564,0,0,0,50,15,Small Hybrid Turret Optimal Range
# Covetor,,,,,,,,,,,
17476,1,17940,54,4,1040;1038,0,1,0,5,15,Strip Miner & Ice Harvester Range
17476,1,17940,73,4,1040;1038,0,1,0,-2,15,Strip Miner & Ice Harvester Duration
17476,0,0,73,4,1040;1038,0,0,0,-25,15,Strip Miner & Ice Harvester Duration
17476,0,0,6,4,1040;1038,0,0,0,-25,15,Strip Miner & Ice Cap Use
# Crane,,,,,,,,,,,
12729,1,3342,10004,1,12729,0,1,0,5,15,Cargo Capacity
12729,1,3342,37,1,12729,0,1,0,5,15,Max Velocity
12729,1,19719,50,2,330,0,1,0,-20,15,Cloaking Device CPU
12729,1,19719,1281,1,12729,0,1,0,5,15,Warp Speed
# Crow,,,,,,,,,,,
11176,1,3330,654,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,1,0,-5,15,Missile Explosion Radius
11176,1,3330,37,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,1,0,10,15,Missile Velocity
11176,1,12092,554,2,46,0,1,0,-15,15,MWD Signature Radius Penalty
11176,1,12092,54,2,52,0,1,0,5,15,Warp Disruptor Range
11176,0,0,6,2,52;65,0,0,0,-80,15,Propulsion Jamming Cap Use
# Crucifier,,,,,,,,,,,
2161,1,3331,54,2,291,0,1,0,10,15,Tracking Disruptor Optimal Range
2161,1,3331,767,2,291,0,1,0,7.5,15,Tracking Disruptor Effect Tracking
2161,1,3331,351,2,291,0,1,0,7.5,15,Tracking Disruptor Effect Optimal Range
2161,1,3331,349,2,291,0,1,0,7.5,15,Tracking Disruptor Effect Falloff
2161,1,3331,596,2,291,0,1,0,7.5,15,Guidance Disruptor Effect Missile Flight Time
2161,1,3331,547,2,291,0,1,0,7.5,15,Guidance Disruptor Effect Missile Velocity
2161,1,3331,848,2,291,0,1,0,7.5,15,Guidance Disruptor Effect Explosion Radius
2161,1,3331,847,2,291,0,1,0,7.5,15,Guidance Disruptor Effect Explosion velocity
# Crucifier Navy Issue,,,,,,,,,,,
37453,0,0,54,2,291,0,0,0,-85,15,Tracking Disruptor Optimal Range
37453,0,0,158,2,291,0,0,0,-85,15,Tracking Disruptor Falloff
37453,1,3331,767,2,291,0,1,0,7.5,15,Tracking Disruptor Effect Tracking
37453,1,3331,351,2,291,0,1,0,7.5,15,Tracking Disruptor Effect Optimal Range
37453,1,3331,349,2,291,0,1,0,7.5,15,Tracking Disruptor Effect Falloff
37453,1,3331,596,2,291,0,1,0,7.5,15,Guidance Disruptor Effect Missile Flight Time
37453,1,3331,547,2,291,0,1,0,7.5,15,Guidance Disruptor Effect Missile Velocity
37453,1,3331,848,2,291,0,1,0,7.5,15,Guidance Disruptor Effect Explosion Radius
37453,1,3331,847,2,291,0,1,0,7.5,15,Guidance Disruptor Effect Explosion velocity
37453,1,3331,10014,4,567;570,0,1,0,20,15,Small Energy Turret Damage
# Cruor,,,,,,,,,,,
17926,0,0,10014,4,567;570,0,0,0,100,15,Small Energy Turret Damage
17926,1,3331,90,2,68,0,1,0,15,15,Nos Drain Amount
17926,1,3331,97,2,71,0,1,0,15,15,Neut Drain Amount
17926,1,3329,54,2,65,0,1,0,20,15,Stasis Web Range
# Crusader,,,,,,,,,,,
11184,1,3331,6,4,567;570,0,1,0,-10,15,Small Energy Turret Cap Use
11184,1,3331,10014,4,567;570,0,1,0,5,15,Small Energy Turret Damage
11184,1,12092,554,2,46,0,1,0,-15,15,MWD Signature Radius Penalty
11184,1,12092,160,4,567;570,0,1,0,7.5,15,Small Energy Turret Tracking
11184,0,0,6,2,52;65,0,0,0,-80,15,Propulsion Jamming Cap Use
# Curse,,,,,,,,,,,
20125,1,3335,351,2,291,0,1,0,7.5,15,Tracking Disruptor Effect Optimal Range
20125,1,3335,767,2,291,0,1,0,7.5,15,Tracking Disruptor Effect Tracking
20125,1,3335,349,2,291,0,1,0,7.5,15,Tracking Disruptor Effect Falloff
20125,1,3335,596,2,291,0,1,0,7.5,15,Guidance Disruptor Effect Missile Flight Time
20125,1,3335,547,2,291,0,1,0,7.5,15,Guidance Disruptor Effect Missile Velocity
20125,1,3335,848,2,291,0,1,0,7.5,15,Guidance Disruptor Effect Explosion Radius
20125,1,3335,847,2,291,0,1,0,7.5,15,Guidance Disruptor Effect Explosion velocity
20125,1,3335,263,3,18,0,1,0,10,15,Drone Shield HP
20125,1,3335,265,3,18,0,1,0,10,15,Drone Armor HP
20125,1,3335,9,3,18,0,1,0,10,15,Drone Hull HP
20125,1,3335,64,3,18,0,1,0,10,15,Drone Damage
20125,1,22761,90,2,68,0,1,0,20,15,Nos Drain Amount
20125,1,22761,97,2,71,0,1,0,20,15,Neut Drain Amount
20125,1,22761,54,2,68,0,1,0,40,15,Nos Drain Optimal Range
20125,1,22761,2044,2,68,0,1,0,20,15,Nos Drain Falloff
20125,1,22761,54,2,71,0,1,0,40,15,Neut Drain Optimal Range
20125,1,22761,2044,2,71,0,1,0,20,15,Neut Drain Falloff
# Cyclone,,,,,,,,,,,
16231,1,33098,51,2,510;771,0,1,0,-5,15,Heavy & HAM Launcher ROF
16231,1,33098,68,2,40;1156,0,1,0,7.5,15,Shield Booster Boost
16231,0,0,37,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,0,0,25,15,Missile Velocity
# Cyclone Thukker Tribe Edition,,,,,,,,,,,
#33871,1,33098,51,2,510;771,0,1,0,-5,15,Heavy & HAM Launcher ROF
#33871,1,33098,68,2,40;1156,0,1,0,7.5,15,Shield Booster Boost
# Cynabal,,,,,,,,,,,
17720,0,0,10013,4,575;578,0,0,0,-25,15,Medium Projectile Turret ROF
17720,1,3333,10016,4,575;578,0,1,0,10,15,Medium Projectile Turret Damage
17720,1,3332,158,4,575;578,0,1,0,10,15,Medium Projectile Turret Falloff
# Damnation,,,,,,,,,,,
22474,1,33095,37,2,385;655;772;654;395,0,1,0,10,15,Heavy & HAM Velocity
22474,1,33095,267,1,22474,0,1,2,-4,15,Armor EM Resistance
22474,1,33095,268,1,22474,0,1,2,-4,15,Armor Explosive Resistance
22474,1,33095,269,1,22474,0,1,2,-4,15,Armor Kinetic Resistance
22474,1,33095,270,1,22474,0,1,2,-4,15,Armor Thermal Resistance
22474,1,23950,265,1,22474,0,1,0,10,15,Armor HP
22474,1,23950,114,2,385;655;772;654;395,0,1,0,10,15,Heavy & HAM EM Damage
22474,1,23950,116,2,385;655;772;654;395,0,1,0,10,15,Heavy & HAM Explosive Damage
22474,1,23950,117,2,385;655;772;654;395,0,1,0,10,15,Heavy & HAM Kinetic Damage
22474,1,23950,118,2,385;655;772;654;395,0,1,0,10,15,Heavy & HAM Thermal Damage
22474,1,23950,833,4,1634;1635,0,1,0,3,15,Armored & Information Warfare Link Bonus
22474,1,23950,1310,4,1635,0,1,0,3,15,Information Warfare Link Bonus
22474,1,23950,1320,4,1635,0,1,0,3,15,Information Warfare Link Bonus
22474,1,23950,1321,4,1635,0,1,0,3,15,Information Warfare Link Bonus
22474,1,23950,1322,4,1635,0,1,0,3,15,Information Warfare Link Bonus
22474,1,23950,1323,4,1635,0,1,0,3,15,Information Warfare Link Bonus
22474,0,0,10063,1,22474,0,0,1,2,15,Warfare Link Use
# Daredevil,,,,,,,,,,,
17928,0,0,10015,4,561;564,0,0,0,200,15,Small Hybrid Turret Damage
17928,1,3328,158,4,561;564,0,1,0,10,15,Small Hybrid Turret Falloff
17928,1,3329,20,2,65,0,1,0,10,15,Stasis Web Strength
# Deacon,,,,,,,,,,,
37457,0,0,54,2,325;1698,0,0,0,50,15,Remote Armor Repair Optimal Range Bonus
37457,0,0,2044,2,325;1698,0,0,0,600,15,Remote Armor Repair falloff Bonus
37457,1,3331,84,2,325;1698,0,1,0,10,15,Remote Armor Repairer Rep Amount
37457,1,3331,6,2,325;1698,0,1,0,-10,15,Remote Armor Repairer Cap Use
37457,1,40328,6,2,325;1698,0,1,0,-5,15,Remote Armor Repairer Cap Use
37457,1,40328,73,2,325;1698,0,1,0,-5,15,Remote Armor Repairer Duration
37457,1,40328,265,1,37457,0,1,0,7.5,15,Armor HP
# Deimos,,,,,,,,,,,
12023,1,3332,10015,4,562;565,0,1,0,5,15,Medium Hybrid Turret Damage
12023,1,3332,84,2,62;1199,0,1,0,7.5,15,Armor Repair Amount
12023,1,16591,158,4,562;565,0,1,0,10,15,Medium Hybrid Turret Falloff
12023,1,16591,10015,4,562;565,0,1,0,5,15,Medium Hybrid Turret Damage
12023,0,0,554,2,46,0,0,0,-50,15,MWD Signature Radius Penalty
# Devoter,,,,,,,,,,,
12017,1,3335,6,4,568;572,0,1,0,-10,15,Medium Energy Turret Cap Use
12017,1,3335,10014,4,568;572,0,1,0,5,15,Medium Energy Turret Damage
12017,1,28609,54,4,568;572,0,1,0,10,15,Medium Energy Turret Optimal Range
12017,1,28609,103,2,899,0,1,0,5,15,Warp Disruption Field Range
12017,0,0,267,1,12017,0,0,2,-20,15,Armor EM Resistance
12017,0,0,268,1,12017,0,0,2,-20,15,Armor Explosive Resistance
12017,0,0,269,1,12017,0,0,2,-20,15,Armor Kinetic Resistance
12017,0,0,270,1,12017,0,0,2,-20,15,Armor Thermal Resistance
# Dominix,,,,,,,,,,,
645,1,3336,263,3,18,0,1,0,10,15,Drone Shield HP
645,1,3336,265,3,18,0,1,0,10,15,Drone Armor HP
645,1,3336,9,3,18,0,1,0,10,15,Drone Hull HP
645,1,3336,64,3,18,0,1,0,10,15,Drone Damage
645,1,3336,54,3,18,0,1,0,7.5,15,Drone Optimal Range
645,1,3336,160,3,18,0,1,0,7.5,15,Drone Tracking
# Dominix Navy Issue,,,,,,,,,,,
32307,1,3336,10015,4,563;566,0,1,0,5,15,Large Hybrid Turret Damage
32307,1,3336,263,3,18,0,1,0,10,15,Drone Shield HP
32307,1,3336,265,3,18,0,1,0,10,15,Drone Armor HP
32307,1,3336,9,3,18,0,1,0,10,15,Drone Hull HP
32307,1,3336,64,3,18,0,1,0,10,15,Drone Damage
# Dragoon,,,,,,,,,,,
32874,1,33091,64,3,18,0,1,0,10,15,Drone Damage
32874,1,33091,263,3,18,0,1,0,10,15,Drone Shield HP
32874,1,33091,265,3,18,0,1,0,10,15,Drone Armor HP
32874,1,33091,9,3,18,0,1,0,10,15,Drone Hull HP
32874,1,33091,54,2,68,0,1,0,20,15,Nos Drain Optimal Range
32874,1,33091,2044,2,68,0,1,0,10,15,Nos Drain Falloff
32874,1,33091,54,2,71,0,1,0,20,15,Neut Drain Optimal Range
32874,1,33091,2044,2,71,0,1,0,10,15,Neut Drain Falloff
32874,0,0,37,3,18,0,0,0,25,15,Drone MWD Speed
# Drake,,,,,,,,,,,
24698,1,33096,117,2,385;655;772;654;395,0,1,0,10,15,Heavy & HAM Kinetic Damage
24698,1,33096,271,1,24698,0,1,2,-4,15,Shield EM Resistance
24698,1,33096,272,1,24698,0,1,2,-4,15,Shield Explosive Resistance
24698,1,33096,273,1,24698,0,1,2,-4,15,Shield Kinetic Resistance
24698,1,33096,274,1,24698,0,1,2,-4,15,Shield Thermal Resistance
24698,0,0,37,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,0,0,25,15,Missile Velocity
# Drake Navy Issue,,,,,,,,,,,
33153,1,33096,271,1,33153,0,1,2,-4,15,Shield EM Resistance
33153,1,33096,272,1,33153,0,1,2,-4,15,Shield Explosive Resistance
33153,1,33096,273,1,33153,0,1,2,-4,15,Shield Kinetic Resistance
33153,1,33096,274,1,33153,0,1,2,-4,15,Shield Thermal Resistance
33153,1,33096,654,2,385;655;772;654;395,0,1,0,-5,15,Heavy & HAM Explosion Radius
33153,0,0,37,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,0,0,25,15,Missile Velocity
# Dramiel,,,,,,,,,,,
17932,0,0,10016,4,574;577,0,0,0,100,15,Small Projectile Turret Damage
17932,1,3329,158,4,574;577,0,1,0,10,15,Small Projectile Turret Falloff
17932,1,3328,160,4,574;577,0,1,0,7.5,15,Small Projectile Turret Tracking
# Eagle,,,,,,,,,,,
12011,1,3334,54,4,562;565,0,1,0,10,15,Medium Hybrid Turret Optimal Range
12011,1,3334,271,1,12011,0,1,2,-4,15,Shield EM Resistance
12011,1,3334,272,1,12011,0,1,2,-4,15,Shield Explosive Resistance
12011,1,3334,273,1,12011,0,1,2,-4,15,Shield Kinetic Resistance
12011,1,3334,274,1,12011,0,1,2,-4,15,Shield Thermal Resistance
12011,1,16591,54,4,562;565,0,1,0,10,15,Medium Hybrid Turret Optimal Range
12011,1,16591,10015,4,562;565,0,1,0,5,15,Medium Hybrid Turret Damage
12011,0,0,554,2,46,0,0,0,-50,15,MWD Signature Radius Penalty
# Echo,,,,,,,,,,,
617,0,0,10016,4,574;577,0,0,0,50,15,Small Projectile Turret Damage
617,0,0,160,4,574;577,0,0,0,22.5,15,Small Projectile Turret Tracking
617,0,0,158,4,574;577,0,0,0,22.5,15,Small Projectile Turret Falloff
617,0,0,54,4,574;577,0,0,0,22.5,15,Small Projectile Turret Optimal Range
# Endurance,,,,,,,,,,,
37135,1,32918,73,4,2151,0,1,0,-5,15,Ice Harvester Duration
37135,1,32918,77,4,1039,0,1,0,5,15,Mining Laser Yield
37135,1,33856,73,4,2151,0,1,0,-5,15,Ice Harvester Duration
37135,1,33856,271,1,37135,0,1,2,-4,15,Shield EM Resistance
37135,1,33856,272,1,37135,0,1,2,-4,15,Shield Explosive Resistance
37135,1,33856,273,1,37135,0,1,2,-4,15,Shield Kinetic Resistance
37135,1,33856,274,1,37135,0,1,2,-4,15,Shield Thermal Resistance
37135,0,0,77,4,1039,0,0,0,300,15,Mining Laser Yield
37135,0,0,73,4,2151,0,0,0,-50,15,Ice Harvester Duration
37135,0,0,50,2,330,0,0,0,-50,15,Cloaking Device CPU
37135,0,0,306,2,330,0,0,4,0,8,Cloaked Velocity Bonus
# Enyo,,,,,,,,,,,
12044,1,3328,10015,4,564;561,0,1,0,10,15,Small Hybrid Turret Damage
12044,1,12095,54,4,564;561,0,1,0,10,15,Small Hybrid Turret Optimal Range
12044,1,12095,160,4,564;561,0,1,0,7.5,15,Small Hybrid Turret Tracking
12044,0,0,554,2,46,0,0,0,-50,15,MWD Signature Radius Penalty
# Eos,,,,,,,,,,,
22442,1,33097,84,2,62;1199,0,1,0,7.5,15,Armor Repair Amount
22442,1,33097,263,3,18,0,1,0,10,15,Drone Shield HP
22442,1,33097,265,3,18,0,1,0,10,15,Drone Armor HP
22442,1,33097,9,3,18,0,1,0,10,15,Drone Hull HP
22442,1,33097,64,3,18,0,1,0,10,15,Drone Damage
22442,1,23950,160,4,839,0,1,0,7.5,15,Heavy Drone Tracking
22442,1,23950,37,4,839,0,1,0,7.5,15,Heavy Drone MWD Speed
22442,1,23950,160,4,562;565,0,1,0,7.5,15,Medium Hybrid Turret Tracking
22442,1,23950,833,4,1634;1637,0,1,0,3,15,Armored & Skirmish Warfare Link Bonus
22442,0,0,10063,1,22442,0,0,1,2,15,Warfare Link Use
# Epithal,,,,,,,,,,,
655,1,3340,1653,1,655,0,1,0,10,15,PI Commodities Capacity
655,1,3340,37,1,655,0,1,0,5,15,Max Velocity
# Erebus,,,,,,,,,,,
671,1,3344,10015,4,771;772,0,1,0,180,15,Capital Hybrid Turret Damage
671,1,3344,10012,4,771;772,0,1,0,-5,15,Capital Hybrid Turret ROF
671,1,3344,265,3,6,0,1,0,7.5,16,Gang Armor Amount
671,1,3344,10063,1,671,0,1,1,1,15,Warfare Link Bonus
671,1,3344,10009,1,671,0,1,1,10,15,Warp Core Strength
671,0,0,72,2,38,0,0,0,500,15,Shield HP - Extenders
671,0,0,1159,2,329,0,0,0,500,15,Armor HP - Plates
671,0,0,2112,1,671,0,0,0,80,15,Sensor Dampener resistance
671,0,0,2113,1,671,0,0,0,80,15,Weapon Disruption resistance
671,0,0,2115,1,671,0,0,0,80,15,Stasis effect resistance
671,0,0,2135,1,671,0,0,0,80,15,Remote Electronic Assistance impedance
671,0,0,73,2,1313,0,0,0,500,15,Entosis link duration
671,0,0,10063,1,671,0,0,1,2,15,Warfare Link Use
# Eris,,,,,,,,,,,
22460,1,33093,160,4,561;564,0,1,0,10,15,Small Hybrid Turret Tracking
22460,1,33093,54,4,561;564,0,1,0,10,15,Small Hybrid Turret Optimal Range
22460,1,12098,10012,4,564;561,0,1,0,-5,15,Small Hybrid Turret ROF
22460,1,12098,554,2,46,0,1,0,-10,15,MWD Signature Radius Penalty
# Etana,,,,,,,,,,,
32790,1,3334,54,2,41;1697,0,1,0,62,15,Remote Shield Booster Optimal
32790,1,3334,2044,2,41;1697,0,1,0,62,15,Remote Shield Booster Falloff
32790,1,3334,91,2,67,0,1,0,160,15,Energy Transfer Range
32790,1,3334,68,4,842,0,1,0,20,15,Shield Maintenance Bot Transfer
32790,1,3334,84,4,842,0,1,0,20,15,Armor Maintenance Bot Transfer
32790,1,3334,83,4,842,0,1,0,20,15,Hull Maintenance Bot Transfer
32790,1,12096,6,2,41;1697,0,1,0,-17,15,Remote Shield Booster Cap Use
32790,1,12096,6,2,67,0,1,0,-17,15,Energy Transfer Cap Use
32790,0,0,50,2,41;1697,0,0,0,-50,15,Remote Shield Booster CPU
32790,0,0,30,2,67,0,0,0,-50,15,Energy Transfer PG
32790,0,0,1211,7,1211,0,0,0,-40,15,Heat Damage Reduction
# Executioner,,,,,,,,,,,
589,1,3331,10014,4,567;570,0,1,0,5,15,Small Energy Turret Damage
589,1,3331,6,4,567;570,0,1,0,-10,15,Small Energy Turret Cap Use
589,0,0,6,2,52;65,0,0,0,-80,15,Propulsion Jamming Cap Use
# Exequror,,,,,,,,,,,
